2021-09-07 19:44:28,mojoesec,domain,maxcloud.tech,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,cloudmax.tech,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,gisopow.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,viwiba.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,vonavu.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,wget-upd.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,3info.medicalbankform.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,snax.synteki.io,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,swiftsuite.net,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,cdnsrvw.io.global.prod.fastly.net,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,oauth-gateway.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-07 19:44:28,mojoesec,domain,y4y7p8s3.stackpathcdn.com,#CobaltStrike,https://twitter.com/mojoesec/status/1435328134006591490
2021-09-08 00:00:30,romonlyht,ip,117.50.162.186,#phishing,https://twitter.com/romonlyht/status/1435392565948256265
2021-09-08 00:02:01,romonlyht,ip,117.50.162.64,#phishing,https://twitter.com/romonlyht/status/1435392948238094341
2021-09-08 00:04:33,pingineer_jp,url,http://www.acemoa.aoenmce.com/,#phishing #scam,https://twitter.com/pingineer_jp/status/1435393582668468227
2021-09-08 00:08:27,ecarlesi,url,https://681211.com:8989/ftl/commonpage/zh_cn/dns/themes/dnshelper.exe,#malware,https://twitter.com/ecarlesi/status/1435394565251420164
2021-09-08 00:09:03,MalwarePatrol,url,https://radameslu.com/durcioo/,#phishing,https://twitter.com/MalwarePatrol/status/1435394716812595209
2021-09-08 00:15:25,romonlyht,url,https://nttdocomo.co.jp.thosdg.shop/,#phishing,https://twitter.com/romonlyht/status/1435396319917457409
2021-09-08 00:15:25,romonlyht,ip,209.141.58.72,#phishing,https://twitter.com/romonlyht/status/1435396319917457409
2021-09-08 00:15:25,romonlyht,ip,104.223.15.165,#phishing,https://twitter.com/romonlyht/status/1435396319917457409
2021-09-08 00:15:58,romonlyht,url,https://www.ntt-docono-info.b1-mss.top/,#phishing,https://twitter.com/romonlyht/status/1435396459550019585
2021-09-08 00:15:58,romonlyht,ip,113.31.167.213,#phishing,https://twitter.com/romonlyht/status/1435396459550019585
2021-09-08 00:17:25,romonlyht,url,https://www.ntt-docono-info.b2-mss.top/,#phishing,https://twitter.com/romonlyht/status/1435396823603048448
